代码,简称,基金经理,基金公司,资产规模,评级评分,涨幅评分,业绩评分,综合评分,上海证券评级,招商证券评级,济安金信评级,晨星评级,近3月涨幅,近3月四分位,近6月涨幅,近6月四分位,近1年涨幅,近1年四分位,近2年涨幅,近2年四分位,近3年涨幅,近3年四分位,近5年涨幅,近5年四分位,选证能力,收益率,抗风险,稳定性,择时能力
011803,景顺长城宁景6个,董晗,景顺长城,3.48亿元,76.0,100,80.0,80.8,3,3,3,5,2.77%,优秀,8.36%,优秀,13.77%,优秀,9.67%,优秀,17.41%,优秀,---,,80.0,80.0,80.0,80.0,80.0
013247,交银瑞卓三年持有,郭斐,交银,15.95亿元,76.0,86,81.0,80.0,3,3,3,5,2.49%,优秀,6.89%,一般,16.95%,良好,-2.96%,优秀,-3.35%,优秀,---,,95.0,85.0,80.0,80.0,70.0
012954,华泰柏瑞恒利混合,何子建,华泰柏瑞,0.64亿元,76.0,72,83.5,80.10000000000001,3,3,3,5,-0.30%,不佳,2.98%,一般,9.22%,优秀,10.84%,优秀,15.55%,优秀,---,,85.0,80.0,85.0,85.0,75.0
009621,中欧心益稳健6个,黄华,中欧,2.11亿元,84.00000000000001,70,91.0,86.80000000000001,5,4,4,4,1.14%,良好,1.99%,不佳,7.97%,良好,6.85%,优秀,6.49%,优秀,---,,90.0,80.0,95.0,95.0,75.0
970015,申万红利成长灵活,陈旻,申万宏源证券资产管理,0.86亿元,84.00000000000001,92,79.5,82.10000000000001,5,4,4,4,-1.84%,一般,15.06%,优秀,21.36%,优秀,11.20%,优秀,-1.15%,优秀,---,,90.0,85.0,80.0,75.0,65.0
012071,中加喜利回报一年,张一然,中加,0.38亿元,76.0,42,79.0,74.4,3,3,3,5,-1.37%,一般,2.60%,不佳,8.76%,一般,6.93%,优秀,5.57%,优秀,---,,75.0,80.0,80.0,80.0,75.0
011804,景顺长城宁景6个,董晗,景顺长城,0.54亿元,76.0,100,80.0,80.8,3,3,3,5,2.67%,优秀,8.13%,优秀,13.30%,优秀,8.78%,优秀,16.00%,优秀,---,,80.0,80.0,80.0,80.0,80.0
013734,红塔红土盛丰混合,赵耀,红塔红土,0.13亿元,76.0,100,82.0,82.0,3,3,3,5,7.82%,优秀,19.84%,优秀,42.67%,优秀,27.55%,优秀,29.90%,优秀,---,,85.0,100.0,80.0,75.0,80.0
012057,鹏华品质成长混合,袁航,鹏华,8.36亿元,76.0,70,76.5,75.7,3,3,3,5,-6.47%,不佳,14.07%,良好,15.98%,良好,-5.22%,优秀,-10.92%,优秀,---,,85.0,90.0,75.0,75.0,65.0
013659,国联金融鑫选3个,熊健,国联,0.80亿元,76.0,96,81.5,81.30000000000001,3,3,3,5,-1.53%,良好,19.51%,优秀,28.82%,优秀,6.68%,优秀,-7.26%,优秀,---,,100.0,95.0,80.0,75.0,65.0
012160,财通资管健康产业,易小金,财通资管,3.56亿元,76.0,27,62.0,62.7,3,3,3,5,-5.26%,一般,2.41%,不佳,-4.84%,不佳,-25.44%,一般,-12.58%,优秀,---,,60.0,55.0,60.0,65.0,80.0
012159,财通资管健康产业,易小金,财通资管,3.25亿元,76.0,27,62.5,63.0,3,3,3,5,-5.16%,一般,2.62%,不佳,-4.46%,不佳,-24.83%,一般,-11.52%,优秀,---,,65.0,55.0,60.0,65.0,80.0
012944,广发稳睿六个月持,王予柯,广发,4.83亿元,76.0,88,88.0,84.39999999999999,3,3,3,5,0.84%,良好,3.49%,一般,14.21%,优秀,17.19%,优秀,16.87%,优秀,---,,90.0,90.0,90.0,85.0,75.0
012072,中加喜利回报一年,张一然,中加,0.35亿元,76.0,42,78.5,74.10000000000001,3,3,3,5,-1.50%,一般,2.37%,不佳,8.24%,一般,5.88%,优秀,4.03%,优秀,---,,70.0,80.0,80.0,80.0,75.0
013733,红塔红土盛丰混合,赵耀,红塔红土,0.59亿元,76.0,100,82.0,82.0,3,3,3,5,7.91%,优秀,20.03%,优秀,43.10%,优秀,28.32%,优秀,31.10%,优秀,---,,85.0,100.0,80.0,75.0,80.0
013770,博时稳益9个月持,张李陵,博时,1.99亿元,76.0,86,90.0,85.39999999999999,3,3,3,5,0.91%,良好,5.11%,良好,9.06%,良好,8.90%,优秀,9.28%,优秀,---,,80.0,80.0,95.0,90.0,80.0
011872,中邮悦享6个月持,张悦,中邮,1.65亿元,76.0,92,84.0,82.4,3,3,3,5,0.48%,一般,5.61%,优秀,10.83%,优秀,9.98%,优秀,8.86%,优秀,---,,80.0,85.0,85.0,85.0,80.0
013660,国联金融鑫选3个,熊健,国联,0.51亿元,76.0,96,81.5,81.30000000000001,3,3,3,5,-1.68%,良好,19.11%,优秀,27.99%,优秀,5.36%,优秀,-8.95%,优秀,---,,100.0,95.0,80.0,75.0,65.0
011891,易方达先锋成长混,武阳,易方达,5.21亿元,76.0,100,72.0,76.0,3,3,3,5,11.68%,优秀,37.85%,优秀,35.81%,优秀,-4.37%,优秀,20.65%,优秀,---,,90.0,80.0,70.0,65.0,65.0
011892,易方达先锋成长混,武阳,易方达,2.59亿元,76.0,100,72.0,76.0,3,3,3,5,11.57%,优秀,37.57%,优秀,35.27%,优秀,-5.14%,优秀,19.21%,优秀,---,,90.0,80.0,70.0,65.0,65.0
013285,上银价值增长3个,赵治烨,上银,0.21亿元,76.0,96,80.0,80.4,3,3,3,5,0.29%,优秀,7.22%,良好,13.96%,优秀,-0.09%,优秀,1.38%,优秀,---,,80.0,85.0,80.0,80.0,75.0
013678,富国信享回报12,易智泉,富国,1.45亿元,76.0,54,83.0,78.0,3,3,3,5,-0.59%,不佳,1.37%,不佳,8.56%,良好,10.80%,优秀,8.27%,优秀,---,,75.0,80.0,85.0,85.0,80.0
013486,尚正竞争优势混合,张志梅,尚正,2.27亿元,76.0,30,75.0,70.8,3,3,3,5,-7.29%,不佳,-2.39%,不佳,9.40%,一般,5.74%,优秀,6.84%,优秀,---,,85.0,85.0,75.0,75.0,55.0
013485,尚正竞争优势混合,张志梅,尚正,2.47亿元,76.0,30,75.0,70.8,3,3,3,5,-7.14%,不佳,-2.07%,不佳,10.08%,一般,7.05%,优秀,8.81%,优秀,---,,85.0,85.0,75.0,75.0,55.0
012587,南方港股创新视野,史博,南方,0.06亿元,76.0,97,82.5,82.0,3,3,3,5,4.36%,优秀,16.51%,优秀,31.37%,优秀,0.74%,良好,8.51%,优秀,---,,100.0,100.0,80.0,80.0,65.0
013769,博时稳益9个月持,张李陵,博时,2.34亿元,76.0,92,90.5,86.3,3,3,3,5,0.99%,良好,5.27%,良好,9.39%,优秀,9.56%,优秀,10.27%,优秀,---,,85.0,80.0,95.0,90.0,80.0
970074,东证融汇成长优选,魏江,东证融汇证券,0.68亿元,76.0,100,67.0,73.0,3,3,3,5,4.85%,优秀,31.45%,优秀,31.84%,优秀,17.19%,优秀,19.75%,优秀,---,,70.0,90.0,60.0,60.0,90.0
014149,景顺长城安鼎一年,董晗,景顺长城,0.21亿元,76.0,80,81.0,79.4,3,3,3,5,0.02%,不佳,6.87%,优秀,16.67%,优秀,10.46%,优秀,12.61%,优秀,---,,95.0,85.0,80.0,80.0,70.0
011981,国富匠心精选混合,刘晓,国海,0.51亿元,76.0,82,79.0,78.4,3,3,3,5,-2.15%,良好,5.70%,一般,14.54%,良好,-8.04%,优秀,-11.13%,优秀,---,,70.0,80.0,80.0,80.0,80.0
014095,南方誉盈一年持有,刘树坤,南方,0.10亿元,76.0,79,83.5,80.80000000000001,3,3,3,5,0.28%,一般,4.73%,良好,8.64%,良好,5.67%,良好,8.84%,优秀,---,,85.0,80.0,85.0,85.0,75.0
013884,交银主题优选混合,沈楠,交银,0.11亿元,76.0,36,71.0,69.0,3,3,3,5,-0.88%,良好,15.82%,优秀,7.11%,一般,-22.88%,不佳,-19.33%,一般,---,,95.0,70.0,70.0,70.0,55.0
013620,华安媒体互联网混,胡宜斌,华安,18.77亿元,76.0,97,69.5,74.2,3,3,3,5,5.36%,优秀,27.29%,优秀,29.89%,优秀,0.95%,优秀,-2.99%,良好,---,,70.0,85.0,65.0,65.0,85.0
013910,兴业兴睿两年持有,邹慧,兴业,26.30亿元,76.0,76,77.5,76.89999999999999,3,3,3,5,-0.05%,良好,9.57%,一般,13.50%,良好,-15.90%,良好,-19.07%,良好,---,,75.0,70.0,80.0,80.0,70.0
013938,天弘安康颐养混合,姜晓丽,天弘,2.42亿元,76.0,96,88.5,85.5,3,3,3,5,1.45%,良好,6.52%,优秀,10.32%,优秀,10.29%,优秀,8.74%,优秀,---,,100.0,80.0,90.0,85.0,80.0
013360,华夏磐泰混合C,张城源,华夏,5.27亿元,76.0,100,80.0,80.8,3,3,3,5,4.27%,优秀,13.19%,优秀,13.74%,优秀,19.73%,优秀,22.95%,优秀,---,,65.0,85.0,80.0,80.0,90.0
011980,国富匠心精选混合,刘晓,国海,1.28亿元,76.0,82,79.5,78.7,3,3,3,5,-1.95%,良好,6.14%,一般,15.46%,良好,-6.53%,优秀,-8.94%,优秀,---,,75.0,80.0,80.0,80.0,80.0
008422,国联研发创新混合,甘传琦,国联,0.48亿元,76.0,87,70.0,73.5,3,3,3,5,0.78%,优秀,12.63%,良好,15.36%,良好,-15.04%,良好,2.79%,优秀,---,,70.0,65.0,70.0,70.0,75.0
013859,宝盈品质甄选混合,杨思亮,宝盈,15.69亿元,76.0,88,81.5,80.5,3,3,3,5,-2.28%,良好,7.75%,一般,21.37%,优秀,25.23%,优秀,30.26%,优秀,---,,95.0,95.0,80.0,80.0,65.0
013464,大成致远优势一年,徐彦,大成,0.09亿元,76.0,96,81.0,81.0,3,3,3,5,3.71%,优秀,15.41%,良好,23.44%,优秀,18.61%,优秀,25.09%,优秀,---,,95.0,90.0,80.0,80.0,65.0
012586,南方港股创新视野,史博,南方,0.86亿元,76.0,100,82.5,82.3,3,3,3,5,4.53%,优秀,16.86%,优秀,32.18%,优秀,1.99%,优秀,10.53%,优秀,---,,100.0,100.0,80.0,80.0,65.0
014106,融通成长30灵活,范琨,融通,3.46亿元,76.0,66,77.5,75.89999999999999,3,3,3,5,-4.58%,一般,-2.02%,不佳,12.63%,良好,20.66%,优秀,16.48%,优秀,---,,75.0,75.0,80.0,80.0,65.0
014319,德邦半导体产业混,雷涛,德邦,2.65亿元,76.0,100,65.5,72.1,3,3,3,5,7.04%,优秀,31.62%,优秀,48.63%,优秀,40.20%,优秀,22.95%,优秀,---,,65.0,90.0,60.0,50.0,90.0
014038,交银启诚混合A,杨金金,交银,17.95亿元,76.0,42,74.5,71.7,3,3,3,5,-4.25%,一般,1.65%,不佳,11.77%,一般,-3.36%,优秀,4.44%,优秀,---,,80.0,80.0,75.0,75.0,60.0
014339,长江智能制造混合,施展,长江证券(上海)资管,3.23亿元,76.0,100,74.5,77.5,3,3,3,5,6.77%,优秀,24.26%,优秀,30.02%,优秀,14.62%,优秀,13.66%,优秀,---,,85.0,85.0,70.0,75.0,80.0
014039,交银启诚混合C,杨金金,交银,4.71亿元,76.0,42,71.5,69.9,3,3,3,5,-4.45%,一般,1.23%,不佳,10.86%,一般,-4.87%,优秀,2.00%,优秀,---,,80.0,80.0,70.0,75.0,60.0
014340,长江智能制造混合,施展,长江证券(上海)资管,1.80亿元,76.0,100,74.5,77.5,3,3,3,5,6.67%,优秀,24.02%,优秀,29.51%,优秀,13.71%,优秀,12.32%,优秀,---,,85.0,85.0,70.0,75.0,80.0
970073,东证融汇成长优选,魏江,东证融汇证券,0.73亿元,76.0,100,67.5,73.3,3,3,3,5,4.95%,优秀,31.72%,优秀,32.37%,优秀,18.14%,优秀,21.19%,优秀,---,,75.0,90.0,60.0,60.0,90.0
013463,大成致远优势一年,徐彦,大成,1.11亿元,76.0,96,81.0,81.0,3,3,3,5,3.82%,优秀,15.31%,良好,23.57%,优秀,19.22%,优秀,26.24%,优秀,---,,95.0,90.0,80.0,80.0,65.0
014094,南方誉盈一年持有,刘树坤,南方,2.64亿元,76.0,88,83.5,81.7,3,3,3,5,0.42%,一般,5.05%,良好,9.29%,优秀,6.95%,优秀,10.82%,优秀,---,,85.0,80.0,85.0,85.0,75.0
014148,景顺长城安鼎一年,董晗,景顺长城,0.46亿元,76.0,92,81.0,80.60000000000001,3,3,3,5,0.11%,一般,7.08%,优秀,17.13%,优秀,11.35%,优秀,13.97%,优秀,---,,95.0,85.0,80.0,80.0,70.0
012579,富国红利混合C,孙彬,富国,1.56亿元,76.0,54,76.0,73.80000000000001,3,3,3,5,-6.69%,不佳,3.05%,不佳,17.00%,良好,-5.88%,优秀,-3.14%,优秀,---,,85.0,90.0,75.0,75.0,60.0
013636,国投瑞银策略回报,吉莉,国投瑞银,1.08亿元,76.0,39,73.5,70.80000000000001,3,3,3,5,-3.15%,一般,4.16%,不佳,8.88%,一般,-9.94%,良好,-13.81%,优秀,---,,75.0,70.0,75.0,80.0,60.0
013073,泰信医疗服务混合,朱志权,泰信,0.40亿元,76.0,39,66.5,66.60000000000001,3,3,3,5,-3.39%,一般,7.25%,一般,3.07%,不佳,-17.61%,一般,-9.19%,优秀,---,,65.0,65.0,65.0,60.0,85.0
013072,泰信医疗服务混合,朱志权,泰信,0.27亿元,76.0,51,66.5,67.8,3,3,3,5,-3.28%,一般,7.51%,一般,3.58%,不佳,-16.78%,良好,-7.83%,优秀,---,,65.0,65.0,65.0,60.0,85.0
010038,广发恒通六个月持,张雪,广发,0.59亿元,80.0,77,84.0,82.10000000000001,5,3,4,4,-1.50%,不佳,6.02%,优秀,11.69%,优秀,5.50%,良好,8.84%,优秀,---,,95.0,80.0,85.0,80.0,75.0
014598,永赢合享混合发起,曾琬云,永赢,1.11亿元,76.0,70,78.0,76.6,3,3,3,5,2.76%,优秀,15.35%,优秀,9.32%,一般,1.67%,优秀,10.64%,优秀,---,,100.0,80.0,75.0,80.0,70.0
014597,华泰柏瑞富利混合,董辰,华泰柏瑞,13.17亿元,76.0,60,72.0,72.0,3,3,3,5,-8.29%,不佳,2.68%,不佳,20.85%,优秀,6.41%,优秀,19.83%,优秀,---,,85.0,85.0,70.0,70.0,60.0
014061,浦银安盛新兴产业,李浩玄,浦银,3.05亿元,76.0,93,81.5,81.0,3,3,3,5,-0.08%,良好,17.41%,优秀,33.90%,优秀,16.73%,优秀,-4.84%,良好,---,,100.0,100.0,80.0,80.0,55.0
013284,上银价值增长3个,赵治烨,上银,0.03亿元,76.0,96,80.0,80.4,3,3,3,5,0.36%,优秀,7.39%,良好,14.31%,优秀,0.52%,优秀,2.30%,优秀,---,,80.0,85.0,80.0,80.0,75.0
011466,兴业医疗保健混合,陈旭,兴业,2.46亿元,68.0,15,66.0,61.5,3,2,2,5,-6.64%,不佳,3.92%,不佳,-1.15%,不佳,-21.71%,一般,-15.09%,优秀,---,,60.0,55.0,65.0,70.0,85.0
014109,融通内需驱动混合,范琨,融通,2.85亿元,76.0,30,76.5,71.7,3,3,3,5,-10.58%,不佳,-8.00%,不佳,5.29%,不佳,14.37%,优秀,5.89%,优秀,---,,70.0,70.0,80.0,80.0,65.0
011835,大成投资严选六月,徐彦,大成,0.14亿元,76.0,96,81.0,81.0,3,3,3,5,2.94%,优秀,14.06%,良好,22.61%,优秀,18.17%,优秀,17.49%,优秀,---,,95.0,90.0,80.0,80.0,65.0
012702,安信民安回报一年,张翼飞,安信,4.03亿元,76.0,76,80.5,78.69999999999999,3,3,3,5,-1.12%,不佳,4.50%,良好,11.07%,优秀,7.46%,优秀,12.03%,优秀,---,,90.0,85.0,80.0,80.0,70.0
000199,国泰量化策略收益,高崇南,国泰,1.84亿元,84.00000000000001,84,78.0,80.4,3,4,4,5,-0.83%,良好,14.27%,良好,19.21%,良好,-5.26%,优秀,-13.30%,优秀,17.41%,良好,80.0,90.0,75.0,75.0,85.0
014157,国泰君安创新医药,李子波,国泰君安资管,1.28亿元,76.0,24,73.5,69.30000000000001,3,3,3,5,-5.58%,一般,1.34%,不佳,0.79%,不佳,-23.94%,一般,-19.10%,良好,---,,65.0,65.0,75.0,70.0,85.0
005775,中加转型动力混合,张一然,中加,0.39亿元,84.00000000000001,96,77.0,81.0,5,4,4,4,1.68%,优秀,9.95%,良好,21.86%,优秀,5.93%,优秀,2.77%,优秀,86.46%,优秀,70.0,80.0,75.0,75.0,95.0
013860,宝盈品质甄选混合,杨思亮,宝盈,24.97亿元,76.0,82,81.5,79.9,3,3,3,5,-2.48%,良好,7.25%,一般,20.33%,良好,23.19%,优秀,27.11%,优秀,---,,95.0,95.0,80.0,80.0,65.0
007233,金鹰鑫益混合E,林龙军,金鹰,0.52亿元,84.00000000000001,60,89.0,84.6,4,3,4,5,2.66%,优秀,3.26%,一般,6.89%,一般,2.63%,优秀,1.70%,优秀,22.50%,良好,75.0,75.0,95.0,90.0,80.0
012720,华夏新兴经济一年,孙轶佳,华夏,0.99亿元,76.0,88,72.5,75.1,3,3,3,5,-5.73%,一般,11.50%,良好,24.34%,优秀,-3.56%,优秀,-1.94%,优秀,---,,85.0,85.0,70.0,70.0,65.0
008423,国联研发创新混合,甘传琦,国联,0.13亿元,76.0,87,70.0,73.5,3,3,3,5,0.67%,优秀,12.35%,良好,14.78%,良好,-15.89%,良好,1.25%,优秀,---,,70.0,65.0,70.0,70.0,75.0
012578,富国红利混合A,孙彬,富国,6.47亿元,76.0,54,76.0,73.80000000000001,3,3,3,5,-6.56%,不佳,3.36%,不佳,17.70%,良好,-4.77%,优秀,-1.42%,优秀,---,,85.0,90.0,75.0,75.0,60.0
001418,宏利创益混合A,李宇璐,宏利,0.07亿元,76.0,44,87.0,79.4,4,4,5,3,1.01%,良好,1.85%,不佳,8.05%,一般,5.84%,优秀,7.61%,优秀,33.48%,良好,85.0,80.0,90.0,90.0,75.0
450010,国富策略回报混合,王晓宁,国海,7.68亿元,84.00000000000001,78,79.0,80.39999999999999,3,4,4,5,-4.39%,一般,12.11%,良好,17.48%,良好,-8.37%,良好,-12.79%,良好,50.52%,优秀,80.0,80.0,80.0,75.0,75.0
009741,博时研究臻选持有,吴鹏,博时,0.18亿元,80.0,60,75.0,75.0,3,3,4,5,-4.31%,一般,-2.54%,不佳,14.15%,良好,-2.85%,良好,-15.08%,良好,---,,75.0,75.0,75.0,80.0,70.0
001892,长盛新兴成长混合,王远鸿,长盛,0.97亿元,76.0,100,74.5,77.5,4,5,4,3,8.03%,优秀,37.43%,优秀,37.24%,优秀,6.97%,优秀,1.37%,优秀,77.77%,优秀,95.0,95.0,70.0,65.0,70.0
011786,工银聚安混合A,黄诗原,工银,0.87亿元,76.0,100,83.0,82.6,3,3,3,5,6.16%,优秀,13.15%,优秀,20.36%,优秀,16.04%,优秀,14.10%,优秀,---,,95.0,95.0,80.0,80.0,80.0
013911,兴业兴睿两年持有,邹慧,兴业,14.09亿元,76.0,52,77.5,74.5,3,3,3,5,-0.16%,良好,9.31%,一般,12.93%,一般,-16.72%,良好,-20.27%,良好,---,,75.0,70.0,80.0,80.0,70.0
005269,华泰柏瑞港股通量,凌若冰,华泰柏瑞,1.12亿元,80.0,66,77.0,76.79999999999998,3,3,4,5,-5.36%,不佳,11.67%,良好,34.32%,优秀,9.68%,优秀,8.80%,优秀,18.17%,一般,90.0,100.0,75.0,75.0,55.0
519095,新华行业周期轮换,张大江,新华,1.39亿元,80.0,26,77.0,72.79999999999998,4,4,4,4,-6.91%,不佳,-4.26%,不佳,4.43%,不佳,-12.88%,良好,-22.25%,良好,48.73%,优秀,70.0,70.0,80.0,80.0,70.0
000124,华宝服务优选混合,蔡目荣,华宝,5.87亿元,80.0,88,76.5,78.7,4,4,4,4,-2.31%,良好,19.13%,优秀,19.99%,良好,-7.49%,优秀,-19.49%,良好,61.27%,优秀,100.0,90.0,75.0,70.0,55.0
001650,工银丰收回报灵活,郭雪松,工银,0.91亿元,80.0,92,75.5,78.5,4,4,4,4,3.06%,优秀,13.77%,良好,19.54%,优秀,1.00%,优秀,-4.61%,良好,36.43%,良好,80.0,85.0,75.0,75.0,65.0
166001,中欧新趋势混合A,周蔚文,中欧,24.16亿元,80.0,60,74.5,74.69999999999999,4,4,4,4,-5.49%,一般,1.89%,不佳,14.08%,良好,-13.69%,良好,-19.06%,良好,23.15%,良好,75.0,75.0,75.0,75.0,70.0
001256,泓德优选成长混合,王克玉,泓德,13.37亿元,80.0,88,71.5,75.7,4,4,4,4,0.63%,优秀,19.32%,优秀,16.52%,良好,-14.85%,良好,-17.72%,良好,28.01%,良好,75.0,75.0,70.0,65.0,80.0
002087,国富新机遇混合A,刘晓,国海,2.10亿元,80.0,50,93.0,84.8,4,4,4,4,1.69%,优秀,2.45%,不佳,6.96%,一般,6.96%,优秀,6.25%,优秀,38.04%,优秀,75.0,80.0,100.0,95.0,80.0
000165,国投瑞银策略精选,吉莉,国投瑞银,9.16亿元,80.0,50,79.5,76.69999999999999,4,4,4,4,-2.82%,一般,5.57%,一般,9.10%,一般,-8.12%,良好,-13.26%,良好,53.93%,优秀,75.0,75.0,80.0,80.0,85.0
160921,大成多策略混合(,邹建,大成,3.47亿元,80.0,32,72.0,70.39999999999999,4,4,4,4,-5.63%,不佳,5.29%,一般,-2.37%,不佳,-15.24%,一般,0.66%,优秀,48.11%,优秀,70.0,65.0,75.0,70.0,65.0
519616,银河君信混合A,石磊,银河,0.04亿元,80.0,90,84.0,83.4,4,4,4,4,6.86%,优秀,11.07%,良好,15.25%,良好,9.87%,优秀,8.59%,优秀,40.00%,优秀,80.0,85.0,85.0,85.0,80.0
001513,易方达信息产业混,郑希,易方达,29.89亿元,80.0,100,73.5,78.1,4,4,4,4,6.27%,优秀,21.10%,优秀,47.25%,优秀,9.65%,优秀,-2.02%,优秀,40.94%,优秀,70.0,95.0,70.0,65.0,85.0
001801,汇添富达欣混合A,张韡,汇添富,18.66亿元,80.0,20,70.0,68.0,4,4,4,4,-8.64%,不佳,0.91%,不佳,3.94%,不佳,-10.32%,一般,-1.01%,优秀,53.00%,优秀,65.0,65.0,70.0,65.0,85.0
004008,国联鑫思路混合A,郑玲,国联,0.04亿元,80.0,84,79.5,80.1,4,4,4,4,1.59%,优秀,7.21%,一般,10.47%,良好,3.41%,优秀,-0.97%,优秀,31.58%,良好,90.0,80.0,80.0,80.0,65.0
004335,华宝新飞跃灵活配,李栋梁,华宝,2.24亿元,80.0,86,80.5,80.89999999999999,4,4,4,4,0.06%,良好,7.80%,良好,14.47%,良好,8.26%,优秀,0.14%,优秀,55.66%,优秀,85.0,85.0,80.0,80.0,75.0
004340,泰康兴泰回报沪港,桂跃强,泰康,3.85亿元,80.0,42,83.5,78.3,4,4,4,4,0.13%,一般,2.27%,一般,6.04%,一般,2.08%,一般,3.74%,良好,30.27%,优秀,85.0,80.0,85.0,90.0,70.0
161232,国投瑞银瑞盛混合,贺明之,国投瑞银,16.64亿元,80.0,42,85.5,79.5,4,4,4,4,-0.19%,良好,1.74%,不佳,2.91%,不佳,-1.84%,良好,-6.76%,良好,60.08%,优秀,70.0,75.0,90.0,90.0,80.0
004517,南方安康混合A,林乐峰,南方,3.84亿元,80.0,86,84.0,83.0,4,4,4,4,1.02%,良好,3.96%,良好,9.35%,优秀,4.53%,良好,4.90%,良好,29.15%,良好,90.0,80.0,85.0,85.0,75.0
003125,中科沃土沃鑫成长,徐伟,中科沃土,0.03亿元,80.0,24,79.0,73.80000000000001,4,4,4,4,-5.92%,不佳,1.95%,不佳,9.46%,一般,-4.48%,良好,-9.26%,良好,28.33%,良好,80.0,80.0,80.0,80.0,70.0
519150,新华优选消费混合,蔡春红,新华,2.96亿元,80.0,86,76.5,78.5,4,4,4,4,-0.39%,良好,18.26%,优秀,15.41%,良好,-13.11%,良好,-18.38%,良好,73.36%,优秀,80.0,80.0,75.0,70.0,85.0
005445,华宝价值发现混合,蔡目荣,华宝,0.63亿元,80.0,82,76.5,78.10000000000001,4,4,4,4,-3.24%,一般,17.55%,优秀,18.73%,良好,-9.20%,良好,-11.80%,优秀,30.31%,良好,100.0,90.0,75.0,70.0,55.0
004932,招商丰拓灵活混合,侯杰,招商,2.78亿元,80.0,94,74.0,77.80000000000001,4,4,4,4,2.72%,优秀,18.17%,优秀,19.78%,优秀,-7.62%,良好,-7.30%,良好,27.90%,良好,100.0,80.0,70.0,70.0,70.0
005906,招商丰茂灵活混合,王宇,招商,0.27亿元,80.0,36,85.5,78.89999999999999,4,4,4,4,-0.47%,良好,1.25%,不佳,3.85%,不佳,6.22%,优秀,4.73%,优秀,15.84%,一般,75.0,75.0,90.0,90.0,75.0
007415,南方致远混合A,孙鲁闽,南方,8.19亿元,80.0,78,84.0,82.2,4,4,4,4,0.53%,一般,2.92%,一般,8.50%,良好,6.13%,优秀,6.31%,优秀,32.97%,优秀,90.0,80.0,85.0,85.0,75.0
008969,睿远均衡价值三年,赵枫,睿远,106.57亿元,80.0,60,79.5,77.69999999999999,4,4,4,4,-7.66%,不佳,7.32%,一般,20.27%,良好,-12.51%,良好,-21.39%,良好,---,,95.0,90.0,80.0,75.0,55.0
008704,广发高股息优享混,胡骏,广发,2.51亿元,80.0,76,77.0,77.79999999999998,4,4,4,4,-0.02%,良好,11.99%,良好,19.13%,良好,-2.85%,优秀,-12.36%,优秀,6.98%,一般,85.0,90.0,75.0,80.0,65.0
009130,鹏扬景恒六个月持,杨爱斌,鹏扬,1.50亿元,80.0,80,84.5,82.69999999999999,4,4,4,4,1.04%,良好,5.27%,良好,8.00%,良好,4.19%,良好,5.04%,良好,---,,95.0,80.0,85.0,85.0,75.0
008077,九泰天奕量化价值,袁多武,九泰,0.01亿元,80.0,97,76.5,79.60000000000001,4,4,4,4,3.68%,优秀,22.29%,优秀,25.75%,优秀,-8.65%,良好,-6.94%,优秀,---,,90.0,90.0,75.0,75.0,60.0
009055,圆信永丰大湾区A,汪萍,圆信永丰,0.27亿元,80.0,100,72.5,77.5,4,4,4,4,8.63%,优秀,29.06%,优秀,39.00%,优秀,3.41%,优秀,-8.84%,优秀,---,,80.0,85.0,70.0,65.0,75.0
009400,华安添瑞6个月混,周益鸣,华安,2.13亿元,80.0,80,83.0,81.8,4,4,4,4,-0.58%,不佳,5.83%,优秀,10.51%,优秀,8.63%,优秀,8.75%,优秀,---,,80.0,80.0,85.0,80.0,80.0
009412,易方达招易一年持,张雅君,易方达,2.25亿元,80.0,78,90.0,85.8,4,4,4,4,0.82%,一般,2.44%,一般,7.70%,良好,6.45%,优秀,5.77%,优秀,---,,85.0,80.0,95.0,90.0,75.0
009913,中信保诚成长动力,吴振华,中信保诚,1.47亿元,80.0,96,73.0,77.4,4,4,4,4,6.76%,优秀,16.55%,良好,25.64%,优秀,-0.99%,优秀,-14.73%,优秀,---,,70.0,90.0,70.0,70.0,80.0
010211,景顺长城顺鑫回报,陈莹,景顺长城,1.10亿元,80.0,83,85.0,83.3,4,4,4,4,0.98%,良好,3.96%,良好,8.06%,良好,5.63%,良好,6.89%,优秀,---,,100.0,80.0,85.0,85.0,75.0
010707,安信平稳合盈一年,张竞,安信,1.60亿元,80.0,70,87.5,83.5,4,4,4,4,1.15%,良好,1.67%,不佳,6.98%,良好,7.60%,优秀,5.76%,优秀,---,,90.0,80.0,90.0,90.0,75.0
004405,国寿安保稳寿混合,李一鸣,国寿安保,2.27亿元,80.0,100,87.5,86.5,4,4,4,4,1.98%,优秀,6.39%,优秀,10.44%,优秀,6.42%,优秀,5.46%,优秀,33.63%,优秀,90.0,80.0,90.0,85.0,80.0
010552,浙商智选领航三年,刘新正,浙商,3.40亿元,80.0,84,80.0,80.4,4,4,4,4,-4.24%,一般,10.22%,一般,24.58%,优秀,-4.25%,优秀,-15.54%,优秀,---,,80.0,95.0,80.0,75.0,70.0
